,IdSell,Suburb,Address,Postcode,Lattitude,Longtitude,Distance,CouncilArea,Regionname,Propertycount
3432,0003418,Kealba,35 Georgia Pl,3021.0,-37.7328,144.8194,15.0,Brimbank,Western Metropolitan,1202.0
3433,0984079,Kealba,22 Valewood Dr,3021.0,-37.7334,144.8254,15.0,Brimbank,Western Metropolitan,1202.0
3434,0322433,Keilor East,16 Border Dr,3033.0,-37.7402,144.8591,12.8,Moonee Valley,Western Metropolitan,5629.0
3435,0741308,Keilor East,121 Sterling Dr,3033.0,-37.7441,144.8503,12.8,Moonee Valley,Western Metropolitan,5629.0
3436,0278760,Keilor East,3A Cudgewa Pl,3033.0,-37.7325,144.8621,12.8,Moonee Valley,Western Metropolitan,5629.0
3437,0898210,Keilor East,2/64 Dinah Pde,3033.0,-37.7424,144.8639,12.8,Moonee Valley,Western Metropolitan,5629.0
3438,0506929,Keilor East,14 Hawthorn Ct,3033.0,-37.7455,144.8484,12.8,Moonee Valley,Western Metropolitan,5629.0
3439,0993785,Keilor East,16 Roberts St,3033.0,-37.7506,144.8689,12.8,Moonee Valley,Western Metropolitan,5629.0
3440,0241157,Keilor East,16 Drew St,3033.0,-37.738,144.869,12.8,Moonee Valley,Western Metropolitan,5629.0
3441,0125473,Keilor East,1 Giuliano Ct,3033.0,-37.7514,144.8731,12.8,Moonee Valley,Western Metropolitan,5629.0
3442,0113697,Keilor East,20 Prospect Dr,3033.0,-37.7496,144.8589,12.8,Moonee Valley,Western Metropolitan,5629.0
3443,0821855,Keilor East,15 Viewbank Dr,3033.0,-37.7482,144.877,12.8,Moonee Valley,Western Metropolitan,5629.0
3444,0518000,Keilor East,74 Lincoln Dr,3033.0,-37.7425,144.8683,12.8,Moonee Valley,Western Metropolitan,5629.0
3445,0891985,Keilor East,154 Milleara Rd,3033.0,-37.7411,144.8638,12.8,Moonee Valley,Western Metropolitan,5629.0
3446,0229635,Keilor East,27 Judith St,3033.0,-37.7465,144.876,12.8,Moonee Valley,Western Metropolitan,5629.0
3447,0949789,Keilor East,9a The Crossway,3033.0,-37.747,144.8663,12.8,Moonee Valley,Western Metropolitan,5629.0
3448,0559731,Keilor East,57 Wonganella Dr,3033.0,-37.7295,144.8644,12.8,Moonee Valley,Western Metropolitan,5629.0
3449,0207045,Keilor East,86 Prospect Dr,3033.0,-37.7469,144.8526,12.8,Moonee Valley,Western Metropolitan,5629.0
3450,0229580,Keilor East,47 Roberts St,3033.0,-37.7504,144.8645,12.8,Moonee Valley,Western Metropolitan,5629.0
3451,0299527,Keilor East,4a Cohen St,3033.0,-37.7459,144.8643,12.8,Moonee Valley,Western Metropolitan,5629.0
3452,0370442,Keilor East,45 Nyah St,3033.0,-37.7323,144.8683,12.8,Moonee Valley,Western Metropolitan,5629.0
3453,0031945,Keilor East,15 Craig St,3033.0,-37.7435,144.8798,12.8,Moonee Valley,Western Metropolitan,5629.0
3454,0588479,Keilor East,17/24 Craig St,3033.0,-37.7434,144.881,12.8,Moonee Valley,Western Metropolitan,5629.0
3455,0761934,Keilor East,4 Milleara Rd,3033.0,-37.7293,144.8659,12.8,Moonee Valley,Western Metropolitan,5629.0
3456,0623117,Keilor East,7 Neville St,3033.0,-37.7467,144.8683,12.8,Moonee Valley,Western Metropolitan,5629.0
3457,0177198,Keilor East,1 Nicholas Ct,3033.0,-37.7479,144.8805,12.8,Moonee Valley,Western Metropolitan,5629.0
3458,0555039,Keilor East,114 Prospect Dr,3033.0,-37.7452,144.8511,12.8,Moonee Valley,Western Metropolitan,5629.0
3459,0034206,Keilor East,32 Wyong St,3033.0,-37.7338,144.8662,12.8,Moonee Valley,Western Metropolitan,5629.0
3460,0273326,Keilor East,122 Prospect Dr,3033.0,-37.7445,144.8511,12.8,Moonee Valley,Western Metropolitan,5629.0
3461,0444952,Keilor East,8 Nyah St,3033.0,-37.7359,144.868,12.8,Moonee Valley,Western Metropolitan,5629.0
3462,0156068,Keilor East,117 Brees Rd,3033.0,-37.7459,144.8788,12.8,Moonee Valley,Western Metropolitan,5629.0
3463,0837957,Keilor East,2 Hilltop Ct,3033.0,-37.7384,144.8768,12.8,Moonee Valley,Western Metropolitan,5629.0
3464,0550198,Keilor East,61 Rachelle Rd,3033.0,-37.7453,144.8721,12.8,Moonee Valley,Western Metropolitan,5629.0
3465,0361786,Keilor East,21 Woorite Pl,3033.0,-37.7301,144.8671,12.8,Moonee Valley,Western Metropolitan,5629.0
3466,0616393,Keilor East,18a Berembong Dr,3033.0,-37.7337,144.8617,12.8,Moonee Valley,Western Metropolitan,5629.0
3467,0968692,Keilor East,5 Clover Ct,3033.0,-37.7497,144.8746,12.8,Moonee Valley,Western Metropolitan,5629.0
3468,0768085,Keilor East,2/222 Milleara Rd,3033.0,-37.74800000000001,144.863,12.8,Moonee Valley,Western Metropolitan,5629.0
3469,0483588,Keilor East,1/36 Phillip Rd,3033.0,-37.74800000000001,144.8696,12.8,Moonee Valley,Western Metropolitan,5629.0
3470,0791494,Keilor East,2/49 Quinn Gr,3033.0,-37.7459,144.8673,12.8,Moonee Valley,Western Metropolitan,5629.0
3471,0001810,Keilor East,4 Trent Ct,3033.0,-37.7502,144.8745,12.8,Moonee Valley,Western Metropolitan,5629.0
3472,0608800,Keilor East,1 Harley Ct,3033.0,-37.7426,144.8599,12.8,Moonee Valley,Western Metropolitan,5629.0
3473,0477407,Keilor East,564 Buckley St,3033.0,-37.7504,144.8594,12.8,Moonee Valley,Western Metropolitan,5629.0
3474,0243150,Keilor East,13 Pennington St,3033.0,-37.7452,144.8652,12.8,Moonee Valley,Western Metropolitan,5629.0
3475,0787319,Keilor East,1/31 Surrey Dr,3033.0,-37.7517,144.8776,12.8,Moonee Valley,Western Metropolitan,5629.0
3476,0908803,Keilor East,7 Park Dr,3033.0,-37.749,144.8599,12.8,Moonee Valley,Western Metropolitan,5629.0
3477,0641983,Keilor East,16 Bernard Ct,3033.0,-37.7361,144.8691,12.8,Moonee Valley,Western Metropolitan,5629.0
3478,0575777,Keilor East,67 Prospect Dr,3033.0,-37.74800000000001,144.8552,12.8,Moonee Valley,Western Metropolitan,5629.0
3479,0092635,Keilor East,37 Roberts St,3033.0,-37.7505,144.8657,12.8,Moonee Valley,Western Metropolitan,5629.0
3480,0660080,Keilor East,83 Wyong St,3033.0,-37.7311,144.8663,12.8,Moonee Valley,Western Metropolitan,5629.0
3481,0565841,Keilor East,35 Gungarlan Dr,3033.0,-37.734,144.8593,12.8,Moonee Valley,Western Metropolitan,5629.0
3482,0293334,Keilor East,21 Henry St,3033.0,-37.7393,144.8648,12.8,Moonee Valley,Western Metropolitan,5629.0
3483,0136222,Keilor East,1/67 Milleara Rd,3033.0,-37.7346,144.8646,12.8,Moonee Valley,Western Metropolitan,5629.0
3484,0796367,Keilor East,54 Norwood Dr,3033.0,-37.7428,144.8536,12.8,Moonee Valley,Western Metropolitan,5629.0
3485,0034059,Keilor East,81 Quinn Gr,3033.0,-37.7423,144.869,12.8,Moonee Valley,Western Metropolitan,5629.0
3486,0617079,Keilor East,94 Sterling Dr,3033.0,-37.7408,144.8553,12.8,Moonee Valley,Western Metropolitan,5629.0
3487,0073661,Keilor East,23 Chappell Pl,3033.0,-37.7394,144.8628,12.8,Moonee Valley,Western Metropolitan,5629.0
3488,0861998,Keilor East,23 Prospect Dr,3033.0,-37.7498,144.8585,12.8,Moonee Valley,Western Metropolitan,5629.0
3489,0503907,Keilor East,20 Keith Gr,3033.0,-37.7378,144.8705,12.8,Moonee Valley,Western Metropolitan,5629.0
3490,0654139,Keilor East,89 Sterling Dr,3033.0,-37.742,144.8523,12.8,Brimbank,Western Metropolitan,5629.0
3491,0458723,Keilor East,13 Wonganella Dr,3033.0,-37.7334,144.8638,12.8,Moonee Valley,Western Metropolitan,5629.0
3492,0617055,Keilor East,24 Yallop Ct,3033.0,-37.7381,144.8554,12.8,Moonee Valley,Western Metropolitan,5629.0
3493,0530918,Keilor East,83 Milleara Rd,3033.0,-37.7362,144.8643,12.8,Moonee Valley,Western Metropolitan,5629.0
3494,0766885,Keilor East,40 Borva Dr,3033.0,-37.7303,144.8636,12.8,Moonee Valley,Western Metropolitan,5629.0
3495,0668001,Keilor East,171 Sterling Dr,3033.0,-37.7483,144.85,12.8,Brimbank,Western Metropolitan,5629.0
3496,0780680,Keilor East,60 Wonganella Dr,3033.0,-37.7305,144.8646,12.8,Moonee Valley,Western Metropolitan,5629.0
3497,0350868,Keilor East,92A Brees Rd,3033.0,-37.7444,144.8763,12.8,Moonee Valley,Western Metropolitan,5629.0
3498,0983741,Keilor East,35/24 Craig St,3033.0,-37.7432,144.8816,12.8,Moonee Valley,Western Metropolitan,5629.0
3499,0359782,Keilor East,61 Nyah St,3033.0,-37.7312,144.8685,12.8,Moonee Valley,Western Metropolitan,5629.0
3500,0581698,Keilor East,5 Viewbank Dr,3033.0,-37.7486,144.8778,12.8,Moonee Valley,Western Metropolitan,5629.0
3501,0504614,Keilor East,38 Clarks Rd,3033.0,-37.7368,144.8689,12.8,Moonee Valley,Western Metropolitan,5629.0
3502,0820614,Keilor East,26 Norwood Dr,3033.0,-37.7449,144.8533,12.8,Moonee Valley,Western Metropolitan,5629.0
3503,0781691,Keilor East,2/6 Shelley St,3033.0,-37.7415,144.8668,12.8,Moonee Valley,Western Metropolitan,5629.0
3504,0189869,Keilor East,23 Viewbank Dr,3033.0,-37.7479,144.8763,12.8,Moonee Valley,Western Metropolitan,5629.0
3505,0658372,Keilor East,8 Alwyn Ct,3033.0,-37.7487,144.8526,12.8,Moonee Valley,Western Metropolitan,5629.0
3506,0376968,Kensington,4 Coopers La,3031.0,-37.7906,144.924,4.2,Melbourne,Northern Metropolitan,5263.0
3507,0751518,Kensington,65 Gatehouse Dr,3031.0,-37.7929,144.9197,4.2,Melbourne,Northern Metropolitan,5263.0
3508,0764972,Kensington,35 Henry St,3031.0,-37.7953,144.9275,4.2,Melbourne,Northern Metropolitan,5263.0
3509,0035572,Kensington,8 Bent St,3031.0,-37.7963,144.935,4.2,Melbourne,Northern Metropolitan,5263.0
3510,0152144,Kensington,14 Hardiman St,3031.0,-37.7957,144.93200000000004,4.2,Melbourne,Northern Metropolitan,5263.0
3511,0814774,Kensington,607/255 Racecourse Rd,3031.0,-37.7886,144.9328,4.2,Melbourne,Northern Metropolitan,5263.0
3512,0699180,Kensington,5 Rigby La,3031.0,-37.7907,144.9247,4.2,Moonee Valley,Northern Metropolitan,5263.0
3513,0618569,Kensington,403/72 Altona St,3031.0,-37.7974,144.9261,4.2,Melbourne,Northern Metropolitan,5263.0
3514,0037411,Kensington,2/65 Bayswater Rd,3031.0,-37.794000000000004,144.923,4.2,Melbourne,Northern Metropolitan,5263.0
3515,0559956,Kensington,1 Scarborough Pl,3031.0,-37.7914,144.9344,4.2,Melbourne,Northern Metropolitan,5263.0
3516,0655266,Kensington,56 Tennyson St,3031.0,-37.7984,144.929,4.2,Melbourne,Northern Metropolitan,5263.0
3517,0306004,Kensington,61 Bangalore St,3031.0,-37.7946,144.924,4.2,Melbourne,Northern Metropolitan,5263.0
3518,0073610,Kensington,1/16 Mawbey St,3031.0,-37.7899,144.9231,4.2,Melbourne,Northern Metropolitan,5263.0
3519,0048818,Kensington,47 Barnett St,3031.0,-37.7925,144.9323,4.2,Melbourne,Northern Metropolitan,5263.0
3520,0528579,Kensington,72 Bayswater Rd,3031.0,-37.7938,144.9228,4.2,Melbourne,Northern Metropolitan,5263.0
3521,0914932,Kensington,67 Collett St,3031.0,-37.7923,144.9332,4.2,Melbourne,Northern Metropolitan,5263.0
3522,0802878,Kensington,4/130 Kensington Rd,3031.0,-37.7976,144.9213,4.2,Melbourne,Northern Metropolitan,5263.0
3523,0464477,Kensington,15 Ormond St,3031.0,-37.797,144.9303,4.2,Melbourne,Northern Metropolitan,5263.0
3524,0852669,Kensington,10 Altona St,3031.0,-37.799,144.9276,4.2,Melbourne,Northern Metropolitan,5263.0
3525,0890341,Kensington,70 Hardiman St,3031.0,-37.7959,144.9343,4.2,Melbourne,Northern Metropolitan,5263.0
3526,0451184,Kensington,94 McConnell St,3031.0,-37.7929,144.9287,4.2,Melbourne,Northern Metropolitan,5263.0
3527,0383633,Kensington,59 The Crescent,3031.0,-37.7938,144.9186,4.2,Melbourne,Northern Metropolitan,5263.0
3528,0544864,Kensington,13 Youlden St,3031.0,-37.7891,144.92600000000004,4.2,Melbourne,Northern Metropolitan,5263.0
3529,0811204,Kensington,41 Barnett St,3031.0,-37.7923,144.9324,4.2,Melbourne,Northern Metropolitan,5263.0
3530,0930974,Kensington,11 Nottingham St,3031.0,-37.7893,144.933,4.2,Melbourne,Northern Metropolitan,5263.0
3531,0462617,Kensington,107/88 Altona St,3031.0,-37.7966,144.9254,4.2,Melbourne,Northern Metropolitan,5263.0
3532,0674171,Kensington,39 Henry St,3031.0,-37.7954,144.9274,4.2,Melbourne,Northern Metropolitan,5263.0
3533,0295371,Kensington,114/71 Henry St,3031.0,-37.7961,144.9261,4.2,Melbourne,Northern Metropolitan,5263.0
3534,0242103,Kensington,28/18 Mawbey St,3031.0,-37.7898,144.9233,4.2,Melbourne,Northern Metropolitan,5263.0
3535,0308049,Kensington,118/80 Ormond St,3031.0,-37.7976,144.9285,4.2,Melbourne,Northern Metropolitan,5263.0
3536,0098694,Kensington,51 Rankins Rd,3031.0,-37.7902,144.9319,4.2,Melbourne,Northern Metropolitan,5263.0
3537,0156385,Kensington,407/72 Altona St,3031.0,-37.7974,144.9261,4.2,Melbourne,Northern Metropolitan,5263.0
3538,0215404,Kensington,17/29 Bendall St,3031.0,-37.7897,144.9239,4.2,Moonee Valley,Northern Metropolitan,5263.0
3539,0333336,Kensington,119/71 Henry St,3031.0,-37.7961,144.9261,4.2,Melbourne,Northern Metropolitan,5263.0
3540,0211574,Kensington,21 Bayswater Rd,3031.0,-37.7931,144.9247,4.2,Melbourne,Northern Metropolitan,5263.0
3541,0083806,Kensington,109 Rankins Rd,3031.0,-37.7922,144.9316,4.2,Melbourne,Northern Metropolitan,5263.0
3542,0951874,Kensington,11/33 Rankins Rd,3031.0,-37.7896,144.9321,4.2,Melbourne,Northern Metropolitan,5263.0
3543,0479286,Kensington,32 Epsom Rd,3031.0,-37.7925,144.9264,4.2,Melbourne,Northern Metropolitan,5263.0
3544,0331203,Kensington,33 Rourke La,3031.0,-37.7937,144.9169,4.2,Melbourne,Northern Metropolitan,5263.0
3545,0040875,Kensington,12 Hardiman St,3031.0,-37.7957,144.93200000000004,4.2,Melbourne,Northern Metropolitan,5263.0
3546,0469985,Kensington,36 The Crescent,3031.0,-37.7941,144.91899999999995,4.2,Melbourne,Northern Metropolitan,5263.0
3547,0834207,Kensington,14 Altona St,3031.0,-37.7989,144.9275,4.2,Melbourne,Northern Metropolitan,5263.0
3548,0588051,Kensington,11 Nottingham St,3031.0,-37.7893,144.933,4.2,Melbourne,Northern Metropolitan,5263.0
3549,0764152,Kensington,13/26 Barnett St,3031.0,-37.7913,144.9323,4.2,Moonee Valley,Northern Metropolitan,5263.0
3550,0225644,Kensington,38 Rourke La,3031.0,-37.7934,144.9166,4.2,Melbourne,Northern Metropolitan,5263.0
3551,0420046,Kensington,33 Barnett St,3031.0,-37.792,144.9324,4.2,Melbourne,Northern Metropolitan,5263.0
3552,0755883,Kensington,51 Gatehouse Dr,3031.0,-37.7926,144.9197,4.2,Melbourne,Northern Metropolitan,5263.0
3553,0814799,Kensington,26 Hopetoun St,3031.0,-37.7918,144.9264,4.2,Moonee Valley,Northern Metropolitan,5263.0
3554,0977223,Kensington,25 Rogan La,3031.0,-37.7917,144.9231,4.2,Melbourne,Northern Metropolitan,5263.0
3555,0432405,Kensington,57 Eastwood St,3031.0,-37.7907,144.9303,4.2,Melbourne,Northern Metropolitan,5263.0
3556,0561118,Kensington,7/51 Epsom Rd,3031.0,-37.7919,144.9253,4.2,Melbourne,Northern Metropolitan,5263.0
3557,0394946,Kensington,148b Kensington Rd,3031.0,-37.7982,144.9202,4.2,Melbourne,Northern Metropolitan,5263.0
3558,0558380,Kensington,42 McCracken St,3031.0,-37.7913,144.9275,4.2,Moonee Valley,Northern Metropolitan,5263.0
3559,0134788,Kensington,66 Parsons St,3031.0,-37.7903,144.9345,4.2,Melbourne,Northern Metropolitan,5263.0
3560,0888859,Kensington,8/33 Rankins Rd,3031.0,-37.7896,144.9321,4.2,Melbourne,Northern Metropolitan,5263.0
3561,0021734,Kensington,49 Robertson St,3031.0,-37.793,144.934,4.2,Melbourne,Northern Metropolitan,5263.0
3562,0782160,Kensington,208/465 MacAulay Rd,3031.0,-37.7948,144.9314,4.2,Melbourne,Northern Metropolitan,5263.0
3563,0004921,Kensington,1/16 Mawbey St,3031.0,-37.7899,144.9231,4.2,Melbourne,Northern Metropolitan,5263.0
3564,0389914,Kensington,28 Pridham St,3031.0,-37.7896,144.9307,4.2,Melbourne,Northern Metropolitan,5263.0
3565,0209777,Kensington,123 Rankins Rd,3031.0,-37.7925,144.9315,4.2,Melbourne,Northern Metropolitan,5263.0
3566,0091271,Kensington,55 Epsom Rd,3031.0,-37.7917,144.9251,4.2,Melbourne,Northern Metropolitan,5263.0
3567,0828763,Kensington,5 Rogan La,3031.0,-37.7921,144.9234,4.2,Melbourne,Northern Metropolitan,5263.0
3568,0535021,Kensington,25 Chelmsford St,3031.0,-37.7963,144.9327,4.2,Melbourne,Northern Metropolitan,5263.0
3569,0686071,Kensington,1/5 Wight St,3031.0,-37.7937,144.9295,4.2,Melbourne,Northern Metropolitan,5263.0
3570,0604361,Kensington,111/18 Bent St,3031.0,-37.7956,144.935,4.2,Melbourne,Northern Metropolitan,5263.0
3571,0961029,Kensington,10/2 Howlett St,3031.0,-37.7897,144.9228,4.2,Melbourne,Northern Metropolitan,5263.0
3572,0633322,Kensington,301/84 Altona St,3031.0,-37.7966,144.9254,4.2,Melbourne,Northern Metropolitan,5263.0
3573,0634061,Kensington,68 Hardiman St,3031.0,-37.7959,144.9342,4.2,Melbourne,Northern Metropolitan,5263.0
3574,0946763,Kensington,8/37 Kensington Rd,3031.0,-37.7952,144.9262,4.2,Melbourne,Northern Metropolitan,5263.0
3575,0329402,Kensington,64 Hardiman St,3031.0,-37.7959,144.9341,4.2,Melbourne,Northern Metropolitan,5263.0
3576,0059424,Kensington,61 Willis St,3031.0,-37.7935,144.9187,4.2,Melbourne,Northern Metropolitan,5263.0
3577,0559817,Kensington,10 Mulgrave St,3031.0,-37.7908,144.9309,4.2,Melbourne,Northern Metropolitan,5263.0
3578,0469075,Kensington,208/86 Altona St,3031.0,-37.7966,144.9254,4.2,Melbourne,Northern Metropolitan,5263.0
3579,0969240,Kew,13 Annadale St,3101.0,-37.8102,145.0451,5.6,Boroondara,Southern Metropolitan,10331.0
3580,0738393,Kew,51 Rowland St,3101.0,-37.812,145.0547,5.6,Boroondara,Southern Metropolitan,10331.0
3581,0781426,Kew,7/1245 Burke Rd,3101.0,-37.8099,145.0606,5.6,Boroondara,Southern Metropolitan,10331.0
3582,0462891,Kew,30/20 Pakington St,3101.0,-37.804,145.0347,5.6,Boroondara,Southern Metropolitan,10331.0
3583,0736738,Kew,9 Ross St,3101.0,-37.8151,145.0555,5.6,Boroondara,Southern Metropolitan,10331.0
3584,0140506,Kew,8 Campbell St,3101.0,-37.8015,145.0505,5.6,Boroondara,Southern Metropolitan,10331.0
3585,0081189,Kew,3/81 Derby St,3101.0,-37.8003,145.0375,5.6,Boroondara,Southern Metropolitan,10331.0
3586,0372170,Kew,43 Fernhurst Gr,3101.0,-37.8034,145.0283,5.6,Boroondara,Southern Metropolitan,10331.0
3587,0694200,Kew,2/27 Pakington St,3101.0,-37.8024,145.0346,5.6,Boroondara,Southern Metropolitan,10331.0
3588,0979439,Kew,6 Wellington St,3101.0,-37.8093,145.0299,5.6,Boroondara,Southern Metropolitan,10331.0
3589,0857393,Kew,14/25 Derby St,3101.0,-37.8034,145.0369,5.6,Boroondara,Southern Metropolitan,10331.0
3590,0093731,Kew,4/76 Studley Park Rd,3101.0,-37.8064,145.0182,5.6,Boroondara,Southern Metropolitan,10331.0
3591,0359995,Kew,4/11 Bowen St,3101.0,-37.8117,145.0222,5.6,Boroondara,Southern Metropolitan,10331.0
3592,0422490,Kew,57 Cobden St,3101.0,-37.802,145.036,5.6,Boroondara,Southern Metropolitan,10331.0
3593,0230108,Kew,11/912 Glenferrie Rd,3101.0,-37.8083,145.0382,5.6,Boroondara,Southern Metropolitan,10331.0
3594,0228759,Kew,2/380 High St,3101.0,-37.8046,145.0375,5.6,Boroondara,Southern Metropolitan,10331.0
3595,0586083,Kew,13/54 Studley Park Rd,3101.0,-37.8066,145.0211,5.6,Boroondara,Southern Metropolitan,10331.0
3596,0642027,Kew,71 Cecil St,3101.0,-37.8028,145.0534,5.6,Boroondara,Southern Metropolitan,10331.0
3597,0649608,Kew,94 Argyle Rd,3101.0,-37.8046,145.0603,5.6,Boroondara,Southern Metropolitan,10331.0
3598,0715646,Kew,73 Cobden St,3101.0,-37.8012,145.0361,5.6,Boroondara,Southern Metropolitan,10331.0
3599,0027234,Kew,4/4 St Johns Pde,3101.0,-37.8092,145.0366,5.6,Boroondara,Southern Metropolitan,10331.0
3600,0780676,Kew,7 Clevedon Ct,3101.0,-37.8147,145.0438,5.6,Boroondara,Southern Metropolitan,10331.0
3601,0971560,Kew,23 Campbell St,3101.0,-37.8012,145.0514,5.6,Boroondara,Southern Metropolitan,10331.0
3602,0530430,Kew,16 Charles St,3101.0,-37.8118,145.035,5.6,Boroondara,Southern Metropolitan,10331.0
3603,0000989,Kew,4 Franks Gr,3101.0,-37.8095,145.0391,5.6,Boroondara,Southern Metropolitan,10331.0
3604,0588715,Kew,8 Merrion Pl,3101.0,-37.8081,145.0263,5.6,Boroondara,Southern Metropolitan,10331.0
3605,0890247,Kew,75 Derby St,3101.0,-37.8007,145.0374,5.6,Boroondara,Southern Metropolitan,10331.0
3606,0521685,Kew,17 Gladstone St,3101.0,-37.8023,145.0404,5.6,Boroondara,Southern Metropolitan,10331.0
3607,0572696,Kew,3/505 High St,3101.0,-37.8017,145.0445,5.6,Boroondara,Southern Metropolitan,10331.0
3608,0574314,Kew,31 Miller Gr,3101.0,-37.8107,145.0219,5.6,Boroondara,Southern Metropolitan,10331.0
3609,0678271,Kew,3/8 Mountain Gr,3101.0,-37.8128,145.0588,5.6,Boroondara,Southern Metropolitan,10331.0
3610,0850158,Kew,47 Brougham St,3101.0,-37.8048,145.0303,5.6,Boroondara,Southern Metropolitan,10331.0
3611,0962931,Kew,88 Edgevale Rd,3101.0,-37.8125,145.043,5.6,Boroondara,Southern Metropolitan,10331.0
3612,0330398,Kew,1/204 Brougham St,3101.0,-37.796,145.0324,5.6,Boroondara,Southern Metropolitan,10331.0
3613,0744524,Kew,15 Edgevale Rd,3101.0,-37.8146,145.0419,5.6,Boroondara,Southern Metropolitan,10331.0
3614,0569488,Kew,23 Grange Rd,3101.0,-37.8112,145.05700000000004,5.6,Boroondara,Southern Metropolitan,10331.0
3615,0704417,Kew,419 Barkers Rd,3101.0,-37.8168,145.056,5.6,Boroondara,Southern Metropolitan,10331.0
3616,0239812,Kew,15 Barry St,3101.0,-37.8029,145.0267,5.6,Boroondara,Southern Metropolitan,10331.0
3617,0232623,Kew,4/35 Studley Park Rd,3101.0,-37.8071,145.0243,5.6,Boroondara,Southern Metropolitan,10331.0
3618,0800190,Kew,4/24 Highbury Gr,3101.0,-37.8054,145.0373,5.6,Boroondara,Southern Metropolitan,10331.0
3619,0019798,Kew,3 Oshaughnessy St,3101.0,-37.812,145.0268,5.6,Boroondara,Southern Metropolitan,10331.0
3620,0706954,Kew,2/120 Princess St,3101.0,-37.7997,145.0304,5.6,Boroondara,Southern Metropolitan,10331.0
3621,0283177,Kew,3/75 Alfred St,3101.0,-37.8108,145.0545,5.6,Boroondara,Southern Metropolitan,10331.0
3622,0734864,Kew,33 Argyle Rd,3101.0,-37.8034,145.0527,5.6,Boroondara,Southern Metropolitan,10331.0
3623,0108255,Kew,71 Peel St,3101.0,-37.8013,145.0335,5.6,Boroondara,Southern Metropolitan,10331.0
3624,0704886,Kew,11/48 Princess St,3101.0,-37.805,145.0294,5.6,Boroondara,Southern Metropolitan,10331.0
3625,0865313,Kew,2/54 Studley Park Rd,3101.0,-37.8066,145.0211,5.6,Boroondara,Southern Metropolitan,10331.0
3626,0175396,Kew,76 Walpole St,3101.0,-37.8007,145.0327,5.6,Boroondara,Southern Metropolitan,10331.0
3627,0674524,Kew,2/147 Willsmere Rd,3101.0,-37.7925,145.0389,5.6,Boroondara,Southern Metropolitan,10331.0
3628,0424797,Kew,3/37 Atkins St,3101.0,-37.8094,145.0446,5.6,Boroondara,Southern Metropolitan,10331.0
3629,0264853,Kew,56 Cecil St,3101.0,-37.8047,145.0534,5.6,Boroondara,Southern Metropolitan,10331.0
3630,0892682,Kew,302 Cotham Rd,3101.0,-37.8096,145.0529,5.6,Boroondara,Southern Metropolitan,10331.0
3631,0461252,Kew,4/34 Dean St,3101.0,-37.8148,145.0571,5.6,Boroondara,Southern Metropolitan,10331.0
3632,0047712,Kew,23 Gellibrand St,3101.0,-37.8082,145.0323,5.6,Boroondara,Southern Metropolitan,10331.0
3633,0158631,Kew,74 Gladstone St,3101.0,-37.7995,145.0418,5.6,Boroondara,Southern Metropolitan,10331.0
3634,0704186,Kew,21 Grandview Tce,3101.0,-37.7933,145.0343,5.6,Boroondara,Southern Metropolitan,10331.0
3635,0693618,Kew,83 Normanby Rd,3101.0,-37.8036,145.0545,5.6,Boroondara,Southern Metropolitan,10331.0
3636,0749776,Kew,2A Churchill St,3101.0,-37.7997,145.046,5.6,Boroondara,Southern Metropolitan,10331.0
3637,0770095,Kew,30 College Pde,3101.0,-37.8124,145.0361,5.6,Boroondara,Southern Metropolitan,10331.0
3638,0987285,Kew,176 Cotham Rd,3101.0,-37.8083,145.0418,5.6,Boroondara,Southern Metropolitan,10331.0
3639,0681020,Kew,45 Stevenson St,3101.0,-37.8098,145.02200000000005,5.6,Boroondara,Southern Metropolitan,10331.0
3640,0403216,Kew,24 Fitzwilliam St,3101.0,-37.813,145.0411,5.6,Boroondara,Southern Metropolitan,10331.0
3641,0259002,Kew,37 Heather Gr,3101.0,-37.8046,145.0595,5.6,Boroondara,Southern Metropolitan,10331.0
3642,0316270,Kew,176 Peel St,3101.0,-37.7937,145.0353,5.6,Boroondara,Southern Metropolitan,10331.0
3643,0087583,Kew,52 Argyle Rd,3101.0,-37.804,145.0553,5.6,Boroondara,Southern Metropolitan,10331.0
3644,0139016,Kew,34 Cobden St,3101.0,-37.8033,145.036,5.6,Boroondara,Southern Metropolitan,10331.0
3645,0630479,Kew,2/37 Wills St,3101.0,-37.7993,145.0267,5.6,Boroondara,Southern Metropolitan,10331.0
3646,0741003,Kew,10/7 College Pde,3101.0,-37.8135,145.0355,5.6,Boroondara,Southern Metropolitan,10331.0
3647,0654974,Kew,7a Peel St,3101.0,-37.8053,145.0327,5.6,Boroondara,Southern Metropolitan,10331.0
3648,0248815,Kew,61 Molesworth St,3101.0,-37.8006,145.0218,5.6,Boroondara,Southern Metropolitan,10331.0
3649,0554969,Kew,5/13 Hope Ct,3101.0,-37.7925,145.0263,5.6,Boroondara,Southern Metropolitan,10331.0
3650,0230837,Kew,91 Princess St,3101.0,-37.8012,145.0297,5.6,Boroondara,Southern Metropolitan,10331.0
3651,0711855,Kew,9/25 Derby St,3101.0,-37.8034,145.0369,5.6,Boroondara,Southern Metropolitan,10331.0
3652,0640299,Kew,27 Earl St,3101.0,-37.796,145.0377,5.6,Boroondara,Southern Metropolitan,10331.0
3653,0383636,Kew,4/97 Earl St,3101.0,-37.794000000000004,145.032,5.6,Boroondara,Southern Metropolitan,10331.0
